Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,preset_Disease_Dengue,preset_Disease_Mpox,preset_Disease_Nigeria_Mpox
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_monocytes_109l,number,Monocytes (10^9/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_monocytes_106l,number,Monocytes (10^6/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_monoleuko,number,Monocytes/Leukocytes (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_eosinophil,number,Eosinophils/Leukocytes (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_hco3,,HCO3- (select units),,,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_hco3_meql,number,HCO3- (mEq/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_hco3_mmoll,number,HCO3- (mmol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_basophilsl,number,Basophils/Leukocytes (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erymeancorvol,number,Ery. Mean Corpuscular Volume (fL),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_troponint,number,Troponin T (ng/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_basophils,number,Basophils (10^9/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_auerrods,number,Auer Rods (10^6/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_pparterial,number,PP Arterial O2/Fraction Inspired O2,,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_fibrinofunc,number,"Fibrinogen, Functional ",,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_amylase,number,Amylase (U/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_urate,number,Urate (umol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_troponini3_type,,Troponin I Type 3 (select units),,,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_troponini3_type_ngl,number,Troponin I Type 3 (ng/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_troponini3_type_ngml,number,Troponin I Type 3 (ng/ml),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_prothrombi,number,Prothrombin Time Actual/Control (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_thrombinti,number,Thrombin Time (sec),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_platelethe,number,Platelet Hematocrit (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_neutropseg,number,"Neutrophils, Segmented (10^6/L)",,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_calcium,number,Calcium (mmol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erymeancorhgb,number,Ery. Mean Corpuscular HGB Concentration (g/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_iron,number,Iron (umol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_directbili,number,Direct Bilirubin (umol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erymeancorhe,number,Ery. Mean Corpuscular Hemoglobin (pg),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erythro,,Erythrocytes (select units),,,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erythro_1012l,number,Erythrocytes (10^12/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_erythrodist,number,Erythrocytes Distribution Width (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_glomerular,number,"Glomerular Filtration Rate, Estimated (mL/min/173m^2)",,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_deoxyhemo,number,Deoxyhemoglobin (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_calciumion,number,"Calcium, Ionized (mmol/L)",,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_chloride,,Chloride (select units),,,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_chloride_meql,number,Chloride (mEq/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_chloride_mmoll,number,Chloride (mmol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_calciumionph,number,"Calcium, Ionized pH Adjusted (mmol/L)",,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_co2,number,Carbon Dioxide (mmol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_oxyhemoglo,number,Oxyhemoglobin (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_carboxyhem,number,Carboxyhemoglobin (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_methemoglo,number,Methemoglobin (%),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_meanplate,number,Mean Platelet Volume (fL),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_cortisol,number,Cortisol (nmol/L),,number,,,,[daily_datalab(1)]='1',,,
daily,LABORATORY RESULTS: Record the value furthest from normal range between 00:00 to 24:00 on day of assessment,labs_hba1c,number,HbA1C,,number,,,,[daily_datalab(1)]='1',,,1
daily,IMAGING,daily_dataimagi,radio,Enter imaging data for this date,"1, Yes | 0, No",,,,,,1,,1
daily,IMAGING,imagi_xray,group,X-Ray,,,,,,[daily_dataimagi(1)]='1',1,,1
daily,IMAGING,imagi_xray_yn,radio,Chest X-Ray done,"1, Yes | 0, No",,,,,[daily_dataimagi(1)]='1',1,1,1
daily,IMAGING,imagi_xray_date,date_dmy,Chest X-Ray date ,,date_dmy,,today,,[imagi_xray_yn(1)] = '1',1,1,1
daily,IMAGING,imagi_xray_result,checkbox,Chest X-Ray result,"1, Normal | 2, Pulmonary oedema | 3, Pneumonia | 4, Pleural effusion | 5, Other",,,,,[imagi_xray_yn(1)] = '1',1,1,1
daily,IMAGING,imagi_xray_resultoth,text,Describe other chest x-ray result,,,,,,[imagi_xray_result(5)] = '1',1,1,1
daily,IMAGING,imagi_xray_resultpleu,checkbox,Side(s) where pleural effusion identified ,"1, Right | 2, Left",,,,,[imagi_xray_result(4)] = '1',1,1,1
daily,IMAGING,imagi_ct,group,CT,,,,,,,,1,1
daily,IMAGING,imagi_ct_yn,radio,CT performed,"1, Yes | 0, No",,,,,[daily_dataimagi(1)]='1',,1,1
daily,IMAGING,imagi_ct_date,date_dmy,CT date ,,date_dmy,,today,,[imagi_ct_yn(1)] = '1',,1,1
daily,IMAGING,imagi_ct_infiltra,radio,Lung infiltrates present,"1, Yes | 0, No",,,,,[imagi_ct_yn(1)] = '1',,1,1
daily,IMAGING,imagi_ultrasound,group,ULTRASOUND,,,,,,,1,,
daily,IMAGING,imagi_ultrasound_yn,radio,Was an ultrasound performed,"1, Yes | 0, No",,,,,[daily_dataimagi(1)]='1',1,,
daily,IMAGING,imagi_ultrasound_date,date_dmy,Ultrasound date ,,date_dmy,,today,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_asc,radio,Ascites,"1, Yes | 0, No",,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_ascsit,radio,Ascites grading,"1, Small | 2, Moderate | 3, Severe",,,,,[imagi_ultrasound_asc(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_pleff,radio,Pleural effusion,"1, Yes | 0, No",,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_plefr,number,Pleural effusion right size (cm),,number,,,,[imagi_ultrasound_pleff(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_plefl,number,Pleural effusion left size (cm),,number,,,,[imagi_ultrasound_pleff(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_peric,radio,Pericardial effusion,"1, Yes | 0, No",,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_ultrasound_perics,number,Pericardial effusion size (cm),,number,,,,[imagi_ultrasound_peric(1)] = '1',1,,
daily,IMAGING,imagi_liversize,number,Liver size (cm),,number,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_gallbladder,number,Gallbladder wall (cm),,number,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_unlisted,radio,Other finding(s),"1, Yes | 0, No",,,,,[imagi_ultrasound_yn(1)] = '1',1,,
daily,IMAGING,imagi_unlisted_other,text,Please specify other findings:,,,,,,[imagi_unlisted(1)] = '1',1,,
outcome_medication,MEDICATION,medi_medicationtype,radio,Select all agents administered while hospitalised or at discharge,"1, Antiviral | 2, Convalescent plasma | 3, Antibiotic | 8, Topical antibiotic  | 4, Corticosteroid | 5, Anticoagulation | 6, Antifungal | 7, Inotropes / vasopressor | 9, Analgesic | 10, Antipruritic | 99, Other treatments for pathogen including experimental or compassionate use",,,,,,1,,1
outcome_medication,MEDICATION,medi_antiviralagent,radio,Antiviral,"1, Brincidofovir | 2, Chloroquine/hydroxychloroquine | 3, Cidofovir | 4, Interferon alpha | 5, Interferon beta | 6, Interleukin-6 (IL-6) inhibitor | 7, Lopinavir/Ritonavir | 8, Oseltamivir (Tamiflu) | 9, Remdesivir (Veklury) | 10, Ribavirin | 11, Sarilumab | 12, Tecovirimat | 13, Tocilizumab | 14, Zanamivir | 15, Acyclovir | 99, Other",,,,,[medi_medicationtype(1)] = '1',,1,1
outcome_medication,MEDICATION,medi_antibioticagent,radio,Antibiotic,"1, Penicillins | 2, Cephalosporins | 3, Tetracyclines | 4, Aminoglycosides | 5, Macrolides | 6, Sulfonamides and trimethoprim | 7, Quinolones | 99, Other",,,,,[medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_topicantibiotgent,radio,Topical antibiotic,"1, Penicillins | 2, Cephalosporins | 3, Tetracyclines | 4, Aminoglycosides | 5, Macrolides | 6, Sulfonamides and trimethoprim | 7, Quinolones | 99, Other",,,,,[medi_medicationtype(8)] = '1',,1,1
outcome_medication,MEDICATION,medi_corticosteroid,radio,Corticosteroid,"1, Dexamethasone | 2, Prednisolone | 3, Hydrocortisone | 4, Methylprednisolone | 99, Other",,,,,[medi_medicationtype(4)] = '1',,,
outcome_medication,MEDICATION,medi_corticosteroid_route,radio,Corticosteroid route,"1, Oral | 2, Inhaled | 3, IV",,,,,[medi_medicationtype(4)] = '1',,,
outcome_medication,MEDICATION,medi_anticoagulationagent,radio,Anticoagulation,"1, Apixaban | 2, Dabigatran | 3, Edoxaban | 4, Rivaroxaban | 5, Warfarin | 99, Other",,,,,[medi_medicationtype(5)] = '1',,,
outcome_medication,MEDICATION,medi_anticoagulationroute,radio,Anticoagulation route,"1, Oral | 2, Subcutaneous | 3, IV",,,,,[medi_medicationtype(5)] = '1',,,
outcome_medication,MEDICATION,medi_antifungalagent,radio,Antifungal agent,"1, Clotrimazole | 2, Econazole | 3, Miconazole | 4, Terbinafine | 5, Fluconazole | 6, Ketoconazole | 7, Nystatin | 8, Amphotericin | 99, Other",,,,,[medi_medicationtype(6)] = '1',,,
outcome_medication,MEDICATION,medi_inotropesvasopressor,radio,Inotropes/vasopressor,"1, Vasopressin | 2, Phenylephrine | 3, Epinephrine | 4, Norepinephrine | 5, Dopamine | 6, Angiotensin-II | 7, Terlipressin | 99, Other",,,,,[medi_medicationtype(7)] = '1',,1,
outcome_medication,MEDICATION,medi_analgesic,radio,Analgesic agent,"1, Acetaminophen | 2, Ibuprofen  | 3, Naproxen  | 4, Diclofenac | 5, Tramadol | 99, Other",,,,,[medi_medicationtype(9)] = '1',,1,1
outcome_medication,MEDICATION,medi_analgesic_route,radio,Analgesic agent route,"1, Oral | 2, Subcutaneous | 3, IV | 4, IM | 5, Rectal | 6, Topical | 7, Sublingual",,,,,[medi_medicationtype(9)] = '1',,1,1
outcome_medication,MEDICATION,medi_antipruritic,radio,Antipruritic agent,"1, Hydrocortisone | 2, Calamine   | 3, Antihistamines | 4, Hydroxyzine | 99, Other",,,,,[medi_medicationtype(10)] = '1',,1,1
outcome_medication,MEDICATION,medi_antipruritic_route,radio,Antipruritic agent route,"1, Topical | 2, Oral | 3, IV | 4, IM ",,,,,[medi_medicationtype(10)] = '1',,1,1
outcome_medication,MEDICATION,medi_medicationother,text,Specify other agent,,,,,,[medi_medicationtype(99)] = '1',,1,1
outcome_medication,MEDICATION,medi_medstartdate,date_dmy,Date agent started / first dose,,date_dmy,,today,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_medenddate,date_dmy,Date agent ended / last dose,,date_dmy,,today,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_numdays,number,Total number of days treatment given,,number,,,,,,1,1
outcome_medication,MEDICATION,medi_frequency,text,Frequency,,,,,,[medi_medicationtype(9)] = '1' or [medi_medicationtype(10)] = '1',,1,
outcome_medication,MEDICATION,medi_dose,text,Dose,,,,,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_units,number,Units,,number,,,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_numdoses,number,"Total number of doses (# of times the drug was injected/ swallowed/infused/inserted/applied, inhaled) ",,number,,,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_standreg,radio,Was the standard regimen given,"1, Yes | 0, No",,,,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_standreg_reas,text,Reason why standard regimen was not given ,,,,,,[medi_medicationtype(1)] = '1' or [medi_medicationtype(3)] = '1',,1,1
outcome_medication,MEDICATION,medi_mpox,group,MPOX,,,,,,,,,1
outcome_medication,MEDICATION,medi_mpox_freq,radio,Lesion cleaning frequency,"1, None | 2, Daily | 3, Twice weekly | 4, Once weekly | 5, other",,,,,,,,1
outcome_medication,MEDICATION,medi_mpox_freqoth,text,Specify frequency:,,,,,,[medi_mpox_freq(5)]='1',,,1
outcome_medication,MEDICATION,medi_mpox_lesiclean,radio,Lesion cleaning agent,"1, None | 2, Saline | 3, Antiseptic solution | 4, Honey | 99, other",,,,,,,,1
outcome_medication,MEDICATION,medi_mpox_lesicleanot,text,Specify other cleaning agent:,,,,,,[medi_mpox_lesiclean(99)]='1',,,1
outcome_medication,MEDICATION,medi_mpox_oth,text,"Other lesion care, including use of dressings (describe)",,,,,,,,,1
outcome,DIAGNOSIS,diagn_covid,radio,SARS-CoV-2 (COVID-19),"1, Clinically assessed positive | 2, Lab confirmed | 3, Lab negative | 4, Not tested",,,,,,,,
outcome,DIAGNOSIS,diagn_influenza,group,INFLUENZA,,,,,,,,,
outcome,DIAGNOSIS,diagn_influenza_test,radio,Influenza,"1, Clinically assessed positive | 2, Lab confirmed | 3, Lab negative | 4, Not tested",,,,,,,,
outcome,DIAGNOSIS,diagn_influenza_type,radio,Influenza type,"1, A-not typed | 2, A/H3N2 | 3, A/H1N1pdm09 | 4, A/H7N9 | 5, A/H5N1 | 6, B | 7, Other",,,,,[diagn_influenza(2)] = '1',,,
outcome,DIAGNOSIS,diagn_influenza_other,text,Specify other influenza type,,,,,,[diagn_influenza_type(7)]='1',,,
outcome,DIAGNOSIS,diagn_influenza_seq,radio,Sequencing done,"1, Yes | 0, No",,,,,[diagn_influenza(2)] = '1',,,
outcome,DIAGNOSIS,diagn_influeza_result,text,Influenza sequencing  result,,,,,,[diagn_influenza_seq(1)] = '1',,,
outcome,DIAGNOSIS,diagn_influenza_resist,radio,Oseltamivir resistance identified,"1, Yes | 0, No",,,,,[diagn_influenza(2)] = '1',,,
outcome,DIAGNOSIS,diagn_influenza_method,radio,Method used to identify influenza variant,"1, Genomic sequencing | 2, S-gene target failure (SGTF) testing | 3, PCR genotyping",,,,,[diagn_influenza_type(1)] = '1' or [diagn_influenza_type(2)] = '1' or [diagn_influenza_type(3)] = '1' or [diagn_influenza_type(4)] = '1' or [diagn_influenza_type(5)] = '1' or [diagn_influenza_type(6)] = '1',,,
outcome,DIAGNOSIS,diagn_rsv,radio,Respiratory Syncytial Virus (RSV),"1, Lab confirmed | 0, Lab negative | 2, Not tested",,,,,,,,
outcome,DIAGNOSIS,diagn_adenovirus,radio,Adenovirus,"1, Lab confirmed | 0, Lab negative | 2, Not tested",,,,,,,,
outcome,DIAGNOSIS,diagn_mpox,radio,Mpox virus,"1, Lab confirmed | 0, Lab negative | 2, Clinical diagnosis of mpox without lab testing",,,,,,,1,1
outcome,DIAGNOSIS,diagn_chickenpox,radio,Chickenpox,"1, Lab confirmed | 0, Lab negative | 2, Clinical diagnosis of chickenpox without lab testing",,,,,,,,1
outcome,DIAGNOSIS,diagn_hepatitis,group,HEPATITIS,,,,,,,1,,
outcome,DIAGNOSIS,diagn_hepatitis_test,radio,Hepatitis viruses,"1, Lab confirmed | 0, Lab negative | 2, Not tested",,,,,,1,,
outcome,DIAGNOSIS,diagn_hepatitis_type,radio,Hepatitis type,"1, A | 2, B | 3, C | 4, D | 5, E | 6, Other",,,,,[diagn_hepatitis_test(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_hepatitist_other,text,Specify other hepatitis type,,,,,,[diagn_hepatitis_type(6)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue,group,DENGUE,,,,,,,1,,
outcome,DIAGNOSIS,diagn_dengue_test,radio,Dengue  virus infection,"1, Tested | 0, Not tested",,,,,,1,,
outcome,DIAGNOSIS,diagn_dengue_nsi,radio,NS1 RDT,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_ns1,radio,NS1/IgM/IgG combination test (RDT) - NS1,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_igm,radio,NS1/IgM/IgG combination test (RDT) - IgM,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_igg,radio,NS1/IgM/IgG combination test (RDT) - IgG,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_elisa,radio,NS1 ELISA,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_datefs,date_dmy,IgM/IgG ELISA first sample date,,date_dmy,,today,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_igmfs,radio,IgM ELISA first sample,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_iggfs,radio,IgG ELISA first sample,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_datess,date_dmy,IgM/IgG ELISA second sample date,,date_dmy,,today,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_igmss,radio,IgM ELISA second sample,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_iggss,radio,IgG ELISA second sample,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_pcr,radio,Dengue PCR  ,"1, Positive | 0, Negative | 2, Not done",,,,,[diagn_dengue(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_dengue_pcrtyp,radio,Dengue virus type,"1, DENV1 | 2, DENV2 | 3, DENV3 | 4, DENV4",,,,,[diagn_dengue_pcr(1)] = '1',1,,
outcome,DIAGNOSIS,diagn_bacte,group,BACTERIA,,,,,,,1,,
outcome,DIAGNOSIS,diagn_bacte_occur,radio,Bacterial infection,"1, Lab confirmed | 0, Lab negative | 2, Not done",,,,,,1,1,1
outcome,DIAGNOSIS,diagn_bacte_num,radio,Number of confirmed samples,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5",,,,,[diagn_bacte_occur(1)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_typ,list,Select bacterial pathogen detected,,,,,,[diagn_bacte_num(1)] = '1' or [diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,1,1
outcome,DIAGNOSIS,diagn_bacte_samp,list,Sample type of bacterial pathogen detected,,,,,,[diagn_bacte_num(1)] = '1' or [diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_sampunlis,test,Other sample type,,,,,,[diagn_bacte_num(1)] = '1' or [diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_typ1,list,Select bacterial pathogen detected,,,,,,[diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,1,1
outcome,DIAGNOSIS,diagn_bacte_samp1,list,Sample type of bacterial pathogen detected,,,,,,[diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_sampunlis1,test,Other sample type,,,,,,[diagn_bacte_num(2)] = '1' or [diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_typ2,list,Select bacterial pathogen detected,,,,,,[diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,1,1
outcome,DIAGNOSIS,diagn_bacte_samp2,list,Sample type of bacterial pathogen detected,,,,,,[diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_sampunlis2,test,Other sample type,,,,,,[diagn_bacte_num(3)] = '1' or [diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_typ3,list,Select bacterial pathogen detected,,,,,,[diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,1,1
outcome,DIAGNOSIS,diagn_bacte_samp3,list,Sample type of bacterial pathogen detected,,,,,,[diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_sampunlis3,test,Other sample type,,,,,,[diagn_bacte_num(4)] = '1' or [diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_typ4,list,Select bacterial pathogen detected,,,,,,[diagn_bacte_num(5)] = '1',1,1,1
outcome,DIAGNOSIS,diagn_bacte_samp4,list,Sample type of bacterial pathogen detected,,,,,,[diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_bacte_sampunlis4,test,Other sample type,,,,,,[diagn_bacte_num(5)] = '1',1,,1
outcome,DIAGNOSIS,diagn_encephali,radio,Select pathogen detected (_Under revision),"1, Nipah | 2, JE | 3, HSV",,,,,,,,
outcome,DIAGNOSIS,diagn_encephali_type,radio,Diagnostic method (_Under revision),"1, Clinically assessed positive | 2, Lab confirmed | 3, Lab negative | 4, Not tested",,,,,,,,
outcome,DIAGNOSIS,diagn_pathounlist,radio,Other pathogen(s) detected,"1, Yes | 0, No",,,,,,1,1,1
outcome,DIAGNOSIS,diagn_pathounlist_other,list,Select other pathogen(s) detected,,,,,,[diagn_pathounlist(1)] = '1',1,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_viralpneum,radio,Viral pneumonia / pneumonitis,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_bacpneumo,radio,Bacterial pneumonia,"1, Yes | 0, No",,,,,,,1,1
outcome,COMPLICATIONS (experienced any time during hospitalisation),compl_ards,radio,Acute Respiratory Distress Syndrome (ARDS),"1, Yes | 0, No",,,,,,1,1,1
